pmid,contrast_id,contrast_label,contrast_type,condition_1_type,condition_2_type,contrast_category,method_category,tissue_level,has_usable_coordinates,n_coordinates,direction,analysis_method,integrated_from
40772121,NR_C1,Brain Regions Where the Network Functional Connectivity in KOA Patients Is Lower Than in Healthy Subjects,FC,baseline,baseline,group_comparison,network_ica,,True,9,KOA patients lower than healthy subjects,FC,peak_only_extract
40772121,NR_C2,Brain Regions with Elevated Limbic Network Functional Connections in Patients with KOA in the Acupuncture Group,FC,verum,baseline,verum_post_gt_pre,network_ica,,True,9,Increased functional connectivity post-intervention,FC,peak_only_extract
40772121,NR_C3,Brain Regions with Elevated Functional Connectivity of the Resting Limbic Network in KOA Patients in the Placebo Acupuncture Group,FC,sham,baseline,sham_post_gt_pre,network_ica,,True,2,Increased functional connectivity post-intervention,FC,peak_only_extract
27857211,c001,CD patients > HCs (increased ReHo in CD),"two-sample t-test, CD > HC",baseline,baseline,group_comparison,whole_brain_activation,,True,11,increased ReHo in CD patients compared to HCs,two-sample t-test,
27857211,c002,CD patients < HCs (decreased ReHo in CD),"two-sample t-test, CD < HC",baseline,baseline,group_comparison,whole_brain_activation,,True,19,decreased ReHo in CD patients compared to HCs,two-sample t-test,
27857211,c003,Post-treatment minus baseline: increased ReHo after electro-acupuncture,"paired t-test, post-treatment > baseline (EA group)",verum,baseline,verum_post_gt_pre,whole_brain_activation,,True,21,increased ReHo after electro-acupuncture treatment,paired t-test,
27857211,c004,Post-treatment minus baseline: decreased ReHo after electro-acupuncture,"paired t-test, post-treatment < baseline (EA group)",verum,baseline,deactivation,whole_brain_activation,,True,14,decreased ReHo after electro-acupuncture treatment,paired t-test,
27857211,c005,Post-treatment minus baseline: increased ReHo after moxibustion,"paired t-test, post-treatment > baseline (Mox group)",verum,baseline,verum_post_gt_pre,whole_brain_activation,,True,23,increased ReHo after moxibustion treatment,paired t-test,
27857211,c006,Post-treatment minus baseline: decreased ReHo after moxibustion,"paired t-test, post-treatment < baseline (Mox group)",verum,baseline,deactivation,whole_brain_activation,,True,10,decreased ReHo after moxibustion treatment,paired t-test,
27857211,c007,Correlation: EA group CDAI decrease correlated with ReHo changes (positive correlation - ReHo decrease associated with CDAI decrease),"Pearson correlation analysis, ReHo change (post-pre) vs CDAI change (post-pre), EA group",verum,baseline,correlation_clinical,correlation_brain_behavior,,False,0,"positive correlation: decrease in CDAI significantly positively correlated with decreases in ReHo value in ACC, dorsolateral prefrontal cortex (dlPFC) and temporal pole","Pearson's correlation analysis with age, gender and weight as covariates",
27857211,c008,Correlation: EA group CDAI decrease correlated with ReHo changes (negative correlation - ReHo increase associated with CDAI decrease),"Pearson correlation analysis, ReHo change (post-pre) vs CDAI change (post-pre), EA group",verum,baseline,correlation_clinical,correlation_brain_behavior,,False,0,"negative correlation: decrease in CDAI negatively correlated with increases in ReHo value in MCC, thalamus, insula, HIPP, precentral and postcentral cortex and SMA","Pearson's correlation analysis with age, gender and weight as covariates",
27857211,c009,Correlation: Mox group CDAI decrease correlated with ReHo changes (positive correlation - ReHo decrease associated with CDAI decrease),"Pearson correlation analysis, ReHo change (post-pre) vs CDAI change (post-pre), Mox group",verum,baseline,correlation_clinical,correlation_brain_behavior,,False,0,"positive correlation: decrease in CDAI significantly positively correlated with the decreases in the ReHo value in the dlPFC, the dorsomedial prefrontal cortex (dmPFC) and the temporal pole","Pearson's correlation analysis with age, gender and weight as covariates",
27857211,c010,Correlation: Mox group CDAI decrease correlated with ReHo changes (negative correlation - ReHo increase associated with CDAI decrease),"Pearson correlation analysis, ReHo change (post-pre) vs CDAI change (post-pre), Mox group",verum,baseline,correlation_clinical,correlation_brain_behavior,,False,0,"negative correlation: decrease in CDAI negatively correlated with the increases in the ReHo value in the MCC, the PCC, the precentral and postcentral cortex and the SMA","Pearson's correlation analysis with age, gender and weight as covariates",
27857211,27857172_C1,Brain regions exhibiting significant differences in ReHo values between CD patients and HCs (CD < HC),ReHo,baseline,baseline,group_comparison,whole_brain_activation,,True,19,CD < HC (decreased ReHo in CD),ReHo,peak_only_extract
27857211,27857172_C2,Brain regions exhibiting significant differences in ReHo values between CD patients and HCs (CD > HC),ReHo,baseline,baseline,group_comparison,whole_brain_activation,,True,11,CD > HC (increased ReHo in CD),ReHo,peak_only_extract
27857211,27857172_C3,Brain regions with significant differences in ReHo values in CD patients after electro-acupuncture treatment (post-treatment minus baseline) - Increased,ReHo,verum,baseline,verum_post_gt_pre,whole_brain_activation,,True,20,Increased ReHo after electro-acupuncture,ReHo,peak_only_extract
27857211,27857172_C4,Brain regions with significant differences in ReHo values in CD patients after electro-acupuncture treatment (post-treatment minus baseline) - Decreased,ReHo,verum,baseline,deactivation,whole_brain_activation,,True,14,Decreased ReHo after electro-acupuncture,ReHo,peak_only_extract
27857211,27857172_C5,Brain regions with significant differences in ReHo values in CD patients after moxibustion treatment (post-treatment minus baseline) - Increased,ReHo,verum,baseline,verum_post_gt_pre,whole_brain_activation,,True,23,Increased ReHo after moxibustion,ReHo,peak_only_extract
27857211,27857172_C6,Brain regions with significant differences in ReHo values in CD patients after moxibustion treatment (post-treatment minus baseline) - Decreased,ReHo,verum,baseline,deactivation,whole_brain_activation,,True,9,Decreased ReHo after moxibustion,ReHo,peak_only_extract
27812501,con_001,"ACU plus fluoxetine: Post-treatment > pre-treatment, Left amygdala seed","within-group pre vs post treatment comparison, verum acupuncture group",verum,baseline,verum_post_gt_pre,seed_based_fc,,True,1,increased rsFC (post-treatment > pre-treatment),seed-based resting-state functional connectivity analysis using CONN toolbox; Pearson's correlation coefficients transformed into Fisher's Z-scores; two sample t-tests for between-group analyses,
27812501,con_002,"ACU plus fluoxetine: Post-treatment > pre-treatment, Right amygdala seed","within-group pre vs post treatment comparison, verum acupuncture group",verum,baseline,verum_post_gt_pre,seed_based_fc,,True,1,increased rsFC (post-treatment > pre-treatment),seed-based resting-state functional connectivity analysis using CONN toolbox; Pearson's correlation coefficients transformed into Fisher's Z-scores; two sample t-tests for between-group analyses,
27812501,con_003,"Sham plus fluoxetine: Post-treatment < pre-treatment, Right amygdala seed","within-group pre vs post treatment comparison, sham acupuncture group",sham,baseline,sham_post_gt_pre,seed_based_fc,,True,1,decreased rsFC (post-treatment < pre-treatment),seed-based resting-state functional connectivity analysis using CONN toolbox; Pearson's correlation coefficients transformed into Fisher's Z-scores; two sample t-tests for between-group analyses,
27812501,con_004,"ACU plus fluoxetine > Sham plus fluoxetine: Post-treatment > pre-treatment, Left amygdala seed","between-group comparison of rsFC change (post minus pre), verum > sham",verum,sham,verum_gt_sham,seed_based_fc,,True,1,verum > sham (increased rsFC in verum relative to sham),seed-based resting-state functional connectivity analysis using CONN toolbox; two sample t-tests; Fisher's Z-scores,
27812501,con_005,"ACU plus fluoxetine > Sham plus fluoxetine: Post-treatment > pre-treatment, Right amygdala seed","between-group comparison of rsFC change (post minus pre), verum > sham",verum,sham,verum_gt_sham,seed_based_fc,,True,1,verum > sham (increased rsFC in verum relative to sham),seed-based resting-state functional connectivity analysis using CONN toolbox; two sample t-tests; Fisher's Z-scores,
27812501,con_006,Correlation: rsFC increase (left amygdala - sgACC/pgACC) with MADRS score across all subjects,brain-behavior correlation (neural rsFC change vs. clinical outcome),verum,baseline,correlation_clinical,correlation_brain_behavior,,False,0,significantly negatively associated (increased rsFC negatively correlated with MADRS score),multiple regression analysis controlling for the age effect across all participants; Fisher 'Z' value extracted (a sphere of 3 mm radius around the peak voxel) of the left sgACC/pgACC,
27812501,con_007,Correlation: rsFC increase (left amygdala - sgACC/pgACC) with SDS score across all subjects,brain-behavior correlation (neural rsFC change vs. clinical outcome),verum,baseline,correlation_clinical,correlation_brain_behavior,,False,0,significantly negatively associated (increased rsFC negatively correlated with SDS score),multiple regression analysis controlling for the age effect across all participants; Fisher 'Z' value extracted (a sphere of 3 mm radius around the peak voxel) of the left sgACC/pgACC,
27812501,con_008,Baseline rsFC comparison between groups (no significant difference),between-group baseline comparison,baseline,baseline,group_comparison,seed_based_fc,,False,0,no significant difference,not_reported in detail,
27812501,27668191_C1,ACU plus fluoxetine: Post-treatment > Pre-treatment (Left amygdala seed),FC,verum,baseline,verum_post_gt_pre,seed_based_fc,,True,1,increased,FC,peak_only_extract
27812501,27668191_C2,ACU plus fluoxetine: Post-treatment > Pre-treatment (Right amygdala seed),FC,verum,baseline,verum_post_gt_pre,seed_based_fc,,True,1,increased,FC,peak_only_extract
27812501,27668191_C3,Sham plus fluoxetine: Post-treatment < Pre-treatment (Right amygdala seed),FC,sham,baseline,sham_post_gt_pre,seed_based_fc,,True,1,decreased,FC,peak_only_extract
27812501,27668191_C4,ACU plus fluoxetine > Sham plus fluoxetine: Post-treatment > Pre-treatment (Left amygdala seed),FC,verum,sham,verum_gt_sham,seed_based_fc,,True,1,ACU plus fluoxetine greater than Sham plus fluoxetine,FC,peak_only_extract
27812501,27668191_C5,ACU plus fluoxetine > Sham plus fluoxetine: Post-treatment > Pre-treatment (Right amygdala seed),FC,verum,sham,verum_gt_sham,seed_based_fc,,True,1,ACU plus fluoxetine greater than Sham plus fluoxetine,FC,peak_only_extract
39877657,nc_001,RSC functional connectivity in 100 healthy participants (coordinate-based RSC_7mm seed),one-sample t-test of RSC connectivity,baseline,not_applicable,other,seed_based_fc,,False,0,positive connectivity,one-sample t-test on correlation maps of RSC ROIs across 100 healthy participants,
39877657,nc_002,RSC functional connectivity in 100 healthy participants (atlas-based left RSC),one-sample t-test of RSC connectivity,baseline,not_applicable,other,seed_based_fc,,False,0,positive connectivity,one-sample t-test on correlation maps of RSC ROIs across 100 healthy participants,
39877657,nc_003,RSC functional connectivity in 100 healthy participants (atlas-based right RSC),one-sample t-test of RSC connectivity,baseline,not_applicable,other,seed_based_fc,,False,0,positive connectivity,one-sample t-test on correlation maps of RSC ROIs across 100 healthy participants,
39877657,nc_004,Interaction effect of acupuncture treatment by group on RSC_7mm connectivity — Left thalamus,two-way repeated-measures ANOVA interaction effect (acupuncture treatment × group),baseline,baseline,group_comparison,seed_based_fc,,True,1,"interaction effect: decreased FC in AD group, increased FC in NC group after acupuncture",voxelwise 2 × 2 two-way repeated measure analysis of variance (ANOVA) masked by reliable RSC connectivity map,
39877657,nc_005,Interaction effect of acupuncture treatment by group on RSC_7mm connectivity — Right SCG,two-way repeated-measures ANOVA interaction effect (acupuncture treatment × group),baseline,baseline,group_comparison,seed_based_fc,,True,1,"interaction effect: decreased FC in AD group, increased FC in NC group after acupuncture",voxelwise 2 × 2 two-way repeated measure analysis of variance (ANOVA) masked by reliable RSC connectivity map,
39877657,nc_006,Pre_NC < Post_NC for RSC_7mm connectivity — Bilateral OFC,post hoc pairwise comparison: Pre_NC vs Post_NC,baseline,baseline,verum_post_gt_pre,seed_based_fc,,True,1,increased FC in NC group post-acupuncture,post hoc independent two-sample t-test following interaction effect,
39877657,nc_007,Main effect: Left lingual gyrus connectivity with RSC_L,main effect in two-way repeated-measures ANOVA,baseline,not_applicable,other,seed_based_fc,,True,1,main effect,two-way repeated-measures ANOVA main effect,
39877657,nc_008,Interaction effect of acupuncture treatment by group on RSC_L connectivity — Left thalamus,two-way repeated-measures ANOVA interaction effect (acupuncture treatment × group),baseline,baseline,group_comparison,seed_based_fc,,True,1,"interaction effect: AD decreased, NC increased post-acupuncture",voxelwise 2 × 2 two-way repeated measure analysis of variance (ANOVA) masked by reliable RSC connectivity map,
39877657,nc_009,Interaction effect of acupuncture treatment by group on RSC_L connectivity — Right thalamus,two-way repeated-measures ANOVA interaction effect (acupuncture treatment × group),baseline,baseline,group_comparison,seed_based_fc,,True,1,"interaction effect: AD decreased, NC increased post-acupuncture",voxelwise 2 × 2 two-way repeated measure analysis of variance (ANOVA) masked by reliable RSC connectivity map,
39877657,nc_010,Interaction effect of acupuncture treatment by group on RSC_L connectivity — Left PCC,two-way repeated-measures ANOVA interaction effect (acupuncture treatment × group),baseline,baseline,group_comparison,seed_based_fc,,True,1,"interaction effect: AD decreased, NC increased post-acupuncture",voxelwise 2 × 2 two-way repeated measure analysis of variance (ANOVA) masked by reliable RSC connectivity map,
39877657,nc_011,Pre_NC < Post_NC for RSC_L connectivity — Bilateral OFC,post hoc pairwise comparison: Pre_NC vs Post_NC,baseline,baseline,verum_post_gt_pre,seed_based_fc,,True,1,increased FC in NC group post-acupuncture,post hoc independent two-sample t-test following interaction effect,
39877657,nc_012,Pre_NC < Post_NC for RSC_L connectivity — Right precuneus,post hoc pairwise comparison: Pre_NC vs Post_NC,baseline,baseline,verum_post_gt_pre,seed_based_fc,,True,1,increased FC in NC group post-acupuncture,post hoc independent two-sample t-test following interaction effect,
39877657,nc_013,Interaction effect of acupuncture treatment by group on RSC_R connectivity — Left SCG,two-way repeated-measures ANOVA interaction effect (acupuncture treatment × group),baseline,baseline,group_comparison,seed_based_fc,,True,1,"interaction effect: AD decreased, NC increased post-acupuncture",voxelwise 2 × 2 two-way repeated measure analysis of variance (ANOVA) masked by reliable RSC connectivity map,
39877657,nc_014,Interaction effect of acupuncture treatment by group on RSC_R connectivity — Bilateral OFC,two-way repeated-measures ANOVA interaction effect (acupuncture treatment × group),baseline,baseline,group_comparison,seed_based_fc,,True,1,"interaction effect: AD decreased, NC increased post-acupuncture",voxelwise 2 × 2 two-way repeated measure analysis of variance (ANOVA) masked by reliable RSC connectivity map,
39877657,nc_015,Interaction effect of acupuncture treatment by group on RSC_R connectivity — Bilateral PCC,two-way repeated-measures ANOVA interaction effect (acupuncture treatment × group),baseline,baseline,group_comparison,seed_based_fc,,True,1,"interaction effect: AD decreased, NC increased post-acupuncture",voxelwise 2 × 2 two-way repeated measure analysis of variance (ANOVA) masked by reliable RSC connectivity map,
39877657,nc_016,Interaction effect of acupuncture treatment by group on RSC_R connectivity — Right calcarine,two-way repeated-measures ANOVA interaction effect (acupuncture treatment × group),baseline,baseline,group_comparison,seed_based_fc,,True,1,decreased FC between right RSC and right calcarine identified only in the NC group (not in AD group),voxelwise 2 × 2 two-way repeated measure analysis of variance (ANOVA) masked by reliable RSC connectivity map,
39877657,nc_017,Pre_AD < Post_AD for RSC_R connectivity — Left HPC,post hoc pairwise comparison: Pre_AD vs Post_AD,baseline,baseline,verum_post_gt_pre,seed_based_fc,,True,1,increased FC between right RSC and left HPC identified only in AD group post-acupuncture (not in NC group),post hoc independent two-sample t-test following interaction effect,
39877657,nc_018,Pre_AD < Post_AD for RSC_R connectivity — Right parahippocampal gyrus,post hoc pairwise comparison: Pre_AD vs Post_AD,baseline,baseline,verum_post_gt_pre,seed_based_fc,,True,1,increased FC between right RSC and right parahippocampal gyrus identified only in AD group post-acupuncture (not in NC group),post hoc independent two-sample t-test following interaction effect,
39877657,nc_019,Pearson correlation: RSC-right SCG FC with MMSE scores in AD group before acupuncture,Pearson correlation between rsFC and neuropsychological score,baseline,not_applicable,correlation_clinical,roi_fc,,False,0,negative correlation,Pearson's correlation analysis,
39877657,nc_020,Pearson correlation: RSC-right SCG FC with MoCA scores in AD group before acupuncture,Pearson correlation between rsFC and neuropsychological score,baseline,not_applicable,correlation_clinical,roi_fc,,False,0,negative correlation,Pearson's correlation analysis,
39877657,nc_021,Pearson correlation: RSC-left thalamus FC with AVLT scores in AD group before acupuncture,Pearson correlation between rsFC and neuropsychological score,baseline,not_applicable,correlation_clinical,roi_fc,,False,0,negative correlation,Pearson's correlation analysis,
39877657,nc_022,Pearson correlation: RSC-left thalamus FC with AVLT_IR scores in AD group before acupuncture,Pearson correlation between rsFC and neuropsychological score,baseline,not_applicable,correlation_clinical,roi_fc,,False,0,negative correlation,Pearson's correlation analysis,
39877657,nc_023,Pearson correlation: right RSC-left HPC FC with AVLT_recognition scores in AD group before acupuncture,Pearson correlation between rsFC and neuropsychological score,baseline,not_applicable,correlation_clinical,roi_fc,,False,0,positive correlation,Pearson's correlation analysis,
39877657,28868952_C1,Right HT5 EA > Rest,activation,verum,rest,verum_gt_rest,whole_brain_activation,,True,20,activation,activation,extraction_results.json
39877657,28868952_C2,Right HT5+GB39 EA > Rest,activation,verum,rest,verum_gt_rest,whole_brain_activation,,True,11,activation,activation,extraction_results.json
39877657,28868952_C3,Right HT5 Sham > Rest,activation,sham,rest,other,whole_brain_activation,,True,19,activation,activation,extraction_results.json
39877657,28868952_C4,Left HT5 EA > Rest,activation,verum,rest,verum_gt_rest,whole_brain_activation,,True,1,activation,activation,extraction_results.json
39877657,28868952_C5,Left HT5+GB39 EA > Rest,activation,verum,rest,verum_gt_rest,whole_brain_activation,,True,14,activation,activation,extraction_results.json
29951105,nc_A_post_gt_pre_increase,Group A after treatment vs before treatment: GMV increase,"within-group pre-post comparison (end of treatment minus baseline), increase",verum,baseline,verum_post_gt_pre,other,,True,5,increase (post > pre),VBM with DARTEL; SPM8,
29951105,nc_A_post_gt_pre_decrease,Group A after treatment vs before treatment: GMV decrease,"within-group pre-post comparison (end of treatment minus baseline), decrease",verum,baseline,deactivation,other,,True,2,decrease (post < pre),VBM with DARTEL; SPM8,
29951105,nc_B_post_gt_pre_increase,Group B after treatment vs before treatment: GMV increase,"within-group pre-post comparison (end of treatment minus baseline), increase",waiting_list,baseline,other,other,,True,2,increase (post > pre),VBM with DARTEL; SPM8,
29951105,nc_A_corr_MTG_MBI,Group A: correlation between GMV increase in left middle temporal gyrus and increase in MBI score,ROI-wise correlation between GMV change and MBI change,verum,baseline,correlation_clinical,correlation_brain_behavior,,False,1,positive correlation,ROI-wise correlation analysis; peak voxel and neighboring 100 voxels selected as ROI; Pearson correlation coefficients calculated,
29951105,nc_A_corr_ACC_MBI,Group A: correlation between GMV increase in left anterior cingulate cortex and increase in MBI score,ROI-wise correlation between GMV change and MBI change,verum,baseline,correlation_clinical,correlation_brain_behavior,,False,1,positive correlation,ROI-wise correlation analysis; peak voxel and neighboring 100 voxels selected as ROI; Pearson correlation coefficients calculated,
29951105,nc_A_narrative_middleCingulate_decrease,Group A after treatment vs before treatment: GMV decrease in right middle cingulate cortex,"within-group pre-post comparison, decrease; narrative report not in Table 2",verum,baseline,deactivation,other,,False,0,decrease,VBM with DARTEL; SPM8,
29951105,26064166_C1,ALFF: MCI rest > HC rest (increased in MCI),ALFF,rest,rest,group_comparison,whole_brain_activation,,True,2,increase,ALFF,extraction_results.json
29951105,26064166_C2,ALFF: MCI rest < HC rest (decreased in MCI),ALFF,rest,rest,group_comparison,whole_brain_activation,,True,1,decrease,ALFF,extraction_results.json
29951105,26064166_C3,ALFF: MCI+KI3 > HC+KI3 (increased in MCI with KI3 acupuncture),ALFF,verum,verum,group_comparison,whole_brain_activation,,True,1,increase,ALFF,extraction_results.json
29951105,26064166_C4,ALFF: MCI+KI3 < HC+KI3 (decreased in MCI with KI3 acupuncture),ALFF,verum,verum,group_comparison,whole_brain_activation,,True,4,decrease,ALFF,extraction_results.json
29951105,26064166_C5,ALFF: MCI+sham < HC+sham (decreased in MCI with sham acupuncture),ALFF,sham,sham,group_comparison,whole_brain_activation,,True,2,decrease,ALFF,extraction_results.json
29951105,26064166_C6,ALFF: MCI KI3 > MCI rest (increased ALFF with KI3 acupuncture in MCI),ALFF,verum,rest,verum_gt_rest,whole_brain_activation,,True,5,increase,ALFF,extraction_results.json
29951105,26064166_C7,ALFF: MCI sham > MCI rest (increased ALFF with sham acupuncture in MCI),ALFF,sham,rest,sham_gt_rest,whole_brain_activation,1.0,True,3,increase,ALFF,extraction_results.json
29951105,26064166_C8,ALFF: MCI sham < MCI rest (decreased ALFF with sham acupuncture in MCI),ALFF,sham,rest,deactivation,whole_brain_activation,,True,1,decrease,ALFF,extraction_results.json
29951105,26064166_C9,ALFF: MCI KI3 > MCI sham (KI3 greater than sham in MCI),ALFF,verum,sham,verum_gt_sham,whole_brain_activation,,True,2,increase,ALFF,extraction_results.json
29951105,26064166_C10,ALFF: MCI KI3 < MCI sham (sham greater than KI3 in MCI),ALFF,verum,sham,deactivation,whole_brain_activation,,True,1,decrease,ALFF,extraction_results.json
22916152,con_MCI_vs_NOR_rest_increase,MCI vs. NOR increased activities in resting state,"two-sample t-test, increased activity in MCI compared to NOR",rest,rest,group_comparison,whole_brain_activation,,True,9,increased,"two-sample t-test, second level random effects analysis",
22916152,con_MCI_vs_NOR_rest_decrease,MCI vs. NOR decreased activities in resting state,"two-sample t-test, decreased activity in MCI compared to NOR",rest,rest,group_comparison,whole_brain_activation,,True,2,decreased,"two-sample t-test, second level random effects analysis",
22916152,con_AD_vs_NOR_rest_decrease,AD vs. NOR decreased activities in resting state,"two-sample t-test, decreased activity in AD compared to NOR",rest,rest,group_comparison,whole_brain_activation,,True,2,decreased,"two-sample t-test, second level random effects analysis",
22916152,con_AD_vs_MCI_rest_decrease,AD vs. MCI decreased activities in resting state,"two-sample t-test, decreased activity in AD compared to MCI",rest,rest,group_comparison,whole_brain_activation,,True,7,decreased,"two-sample t-test, second level random effects analysis",
22916152,con_MCI_acup_vs_rest_increase,MCI vs. NOR increased activities in procession of acupuncture comparing to resting state,"two-sample t-test, increased activity in MCI during acupuncture compared to resting state",verum,rest,group_comparison,whole_brain_activation,,True,23,increased,"two-sample t-test, second level random effects analysis",
22916152,con_MCI_acup_vs_rest_decrease,MCI vs. NOR decreased activities in procession of acupuncture comparing to resting state,"two-sample t-test, decreased activity in MCI during acupuncture compared to resting state",verum,rest,group_comparison,whole_brain_activation,,True,16,decreased,"two-sample t-test, second level random effects analysis",
22916152,con_AD_acup_vs_rest_increase,AD vs. NOR increased activities in procession of acupuncture comparing to resting state,"two-sample t-test, increased activity in AD during acupuncture compared to resting state",verum,rest,group_comparison,whole_brain_activation,,True,9,increased,"two-sample t-test, second level random effects analysis",
22916152,con_AD_acup_vs_rest_decrease,AD vs. NOR decreased activities in procession of acupuncture comparing to resting state,"two-sample t-test, decreased activity in AD during acupuncture compared to resting state",verum,rest,group_comparison,whole_brain_activation,,True,8,decreased,"two-sample t-test, second level random effects analysis",
22916152,con_MCI_postacup_vs_rest_increase,MCI vs. NOR increased activities after acupuncture comparing to resting state,"two-sample t-test, increased activity in MCI in second resting state after acupuncture compared to resting state",verum,rest,group_comparison,whole_brain_activation,,True,15,increased,"two-sample t-test, second level random effects analysis",
22916152,con_MCI_postacup_vs_rest_decrease,MCI vs. NOR decreased activities after acupuncture comparing to resting state,"two-sample t-test, decreased activity in MCI in second resting state after acupuncture compared to resting state",verum,rest,group_comparison,whole_brain_activation,,True,29,decreased,"two-sample t-test, second level random effects analysis",
22916152,con_AD_postacup_vs_rest_increase,AD vs. NOR increased activities after acupuncture comparing to resting state,"two-sample t-test, increased activity in AD in second resting state after acupuncture compared to resting state",verum,rest,group_comparison,whole_brain_activation,,True,16,increased,"two-sample t-test, second level random effects analysis",
22916152,con_AD_postacup_vs_rest_decrease,AD vs. NOR decreased activities after acupuncture comparing to resting state,"two-sample t-test, decreased activity in AD in second resting state after acupuncture compared to resting state",verum,rest,group_comparison,whole_brain_activation,,True,10,decreased,"two-sample t-test, second level random effects analysis",
32807158,corr_AIS_fALFF,The relationship between the fALFF value of brain regions and AIS scores of PI,negative correlation between fALFF and AIS scores,baseline,not_applicable,correlation_clinical,correlation_brain_behavior,,True,13,negative correlation (fALFF lower when AIS value is higher),multiple regression analysis with AIS score as covariable,
32807158,S_Acu_post_vs_pre_fALFF,The altered fALFF in brain regions of S-Acu group after 5-weeks acupuncture,within-group post-treatment vs baseline fALFF increase,verum,baseline,verum_post_gt_pre,whole_brain_activation,,True,13,increase (positive t-value means fALFF was increased after acupuncture treatment),one-way ANOVA with-in subject test (flexible factorial model) with groups as between-subject factor and repeated measure as within-subjects factor,
32807158,M_Acu_post_vs_pre_fALFF,The altered fALFF in brain regions of M-Acu group after 5-weeks acupuncture,within-group post-treatment vs baseline fALFF increase,verum,baseline,verum_post_gt_pre,whole_brain_activation,,True,14,increase (positive t-value means fALFF was increased after acupuncture treatment),one-way ANOVA with-in subject test (flexible factorial model) with groups as between-subject factor and repeated measure as within-subjects factor,
32807158,N_Acu_post_vs_pre_fALFF,The altered fALFF in brain regions of N-Acu group after 5-weeks acupuncture,within-group post-treatment vs baseline fALFF increase,sham,baseline,sham_post_gt_pre,whole_brain_activation,,True,6,increase (positive t-value means fALFF was increased after acupuncture treatment),one-way ANOVA with-in subject test (flexible factorial model) with groups as between-subject factor and repeated measure as within-subjects factor,
32807158,S_vs_N_fALFF_posthoc,S-Acu group vs N-Acu group: different altered fALFF regions after acupuncture treatment,post-hoc between-group comparison of altered fALFF,verum,sham,verum_gt_sham,whole_brain_activation,,True,4,positive t-value: S-Acu > N-Acu; negative t-value: S-Acu < N-Acu,post-hoc t-tests,
32807158,S_vs_M_fALFF_posthoc,S-Acu group vs M-Acu group: different altered fALFF regions after acupuncture treatment,post-hoc between-group comparison of altered fALFF,verum,verum,group_comparison,whole_brain_activation,,True,14,negative t-value: M-Acu > S-Acu; positive t-value: S-Acu > M-Acu,post-hoc t-tests,
32807158,27053062_SR_C1,N-Acu group: altered fALFF after 5-weeks acupuncture (post-treatment vs baseline),fALFF,sham,baseline,sham_post_gt_pre,whole_brain_activation,,True,6,activation,fALFF,sham_rest_extract
41022570,contrast_01,Within-network connectivity of DMN: ROI1 (mPFC) - ROI3 (ANG) across three timepoints (repeated measures ANOVA),"Repeated measures ANOVA across three conditions (pre-needle insertion, during needle retention, post-needle removal)",verum,not_applicable,other,roi_fc,,False,0,not_reported,Repeated measures analysis of variance (ANOVA) on pairwise Pearson correlation coefficients transformed using Fisher's Z transformation; FDR correction,
41022570,contrast_02,"Post-hoc pairwise t-test: mPFC-ANG FC, acupuncture needle-in-place vs pre-needle insertion",Pairwise t-test (within-subject): during needle retention minus pre-needle insertion,verum,baseline,verum_post_gt_pre,roi_fc,,False,0,Decrease (not statistically significant),Pairwise t-test (post-hoc),
41022570,contrast_03,"Post-hoc pairwise t-test: mPFC-ANG FC, post-needle removal vs pre-needle insertion",Pairwise t-test (within-subject): post-needle removal minus pre-needle insertion,verum,baseline,verum_post_gt_pre,roi_fc,,False,0,Statistically significant decrease,Pairwise t-test (post-hoc),
41022570,contrast_04,"Post-hoc pairwise t-test: mPFC-ANG FC, post-needle removal vs acupuncture needle-in-place",Pairwise t-test (within-subject): post-needle removal minus during needle retention,verum,verum,other,roi_fc,,False,0,Decrease (not statistically significant),Pairwise t-test (post-hoc),
41022570,contrast_05,"Seed-to-whole-brain FC: mPFC seed, repeated measures ANOVA across three timepoints","Repeated measures ANOVA across three conditions (pre-needle insertion, during needle retention, post-needle removal); seed-to-whole-brain",verum,not_applicable,other,seed_based_fc,,False,0,No significant results survived correction,Repeated measures variance analysis on seed-to-whole-brain FC values (Fisher's Z-transformed); cluster-level FWE correction,
41022570,contrast_06,"Seed-to-whole-brain FC: PCC/PCU seed, repeated measures ANOVA across three timepoints","Repeated measures ANOVA across three conditions (pre-needle insertion, during needle retention, post-needle removal); seed-to-whole-brain",verum,not_applicable,other,seed_based_fc,,True,1,Significant difference survived correction,Repeated measures variance analysis on seed-to-whole-brain FC values (Fisher's Z-transformed); cluster-level FWE correction; AAL116 brain segmentation template,
41022570,contrast_07,"Post-hoc pairwise t-test: PCC/PCU-Cerebelum_8_L FC, acupuncture needle-in-place vs pre-needle insertion",Pairwise t-test (within-subject): during needle retention minus pre-needle insertion,verum,baseline,verum_post_gt_pre,seed_based_fc,,False,0,Statistically significant increase,"Pairwise t-test (post-hoc), FC values extracted from differing cluster regions",
41022570,contrast_08,"Post-hoc pairwise t-test: PCC/PCU-Cerebelum_8_L FC, post-needle removal vs pre-needle insertion",Pairwise t-test (within-subject): post-needle removal minus pre-needle insertion,verum,baseline,verum_post_gt_pre,seed_based_fc,,False,0,Statistically significant increase,"Pairwise t-test (post-hoc), FC values extracted from differing cluster regions",
